Reference,Name,Pronunciation,Image_Reference,Type,Diet,Area,Taxonomy,Named_By,Species,Teeth,Food,Movement,length_in_meter,period_group,period_specific,earliest_period,latest_period,estimated_living_duration,taxonomy_level_0,taxonomy_level_1,taxonomy_level_2,taxonomy_level_3,taxonomy_level_4,taxonomy_level_5,taxonomy_level_6,taxonomy_level_7,taxonomy_level_8,taxonomy_level_9,taxonomy_level_10,taxonomy_level_11,taxonomy_level_12,taxonomy_level_13,taxonomy_level_14,taxonomy_level_15,taxonomy_level_16,named_by_year
https://www.nhm.ac.uk/discover/dino-directory/talarurus.html,Talarurus,tal-a-roor-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Talarurus.jpg,armoured dinosaur,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria > Ankylosauridae,Maleev (1952),plicatospineus,,,,6.0,Late Cretaceous, 99-89 million years ago,99,89,10,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria , Ankylosauridae,,,,,,,,,,,1952
https://www.nhm.ac.uk/discover/dino-directory/tanius.html,Tanius,tahn-ee-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Tanius.jpg,euornithopod,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea > Hadrosauridae,Wiman (1929),sinensis,,,,,Late Cretaceous, 89-65 million years ago,89,65,24,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea , Hadrosauridae,,,,,,1929
https://www.nhm.ac.uk/discover/dino-directory/tarbosaurus.html,Tarbosaurus,TAR-bow-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/tarbo.jpg,large theropod,carnivorous,Canada,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Tyrannosauroidea > Tyrannosauridae > Tyrannosaurinae,Maleev (1955),bataar,,,,10.0,Late Cretaceous, 74-70 million years ago,74,70,4,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Tyrannosauroidea , Tyrannosauridae , Tyrannosaurinae,,,,,,,1955
https://www.nhm.ac.uk/discover/dino-directory/tarchia.html,Tarchia,tahrk-ee ah,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Tarchia.jpg,armoured dinosaur,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria > Ankylosaurinae,Maleev (1956),gigantea,,,,8.5,Late Cretaceous, 75-68 million years ago,75,68,7,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria , Ankylosaurinae,,,,,,,,,,,1956
https://www.nhm.ac.uk/discover/dino-directory/telmatosaurus.html,Telmatosaurus,tel-ma-toh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Telmatosaurus.jpg,euornithopod,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea > Hadrosauridae,Nopcsa (1900),transsylvanicus,,,,5.0,Late Cretaceous, 84-65 million years ago,84,65,19,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea , Hadrosauridae,,,,,,1900
https://www.nhm.ac.uk/discover/dino-directory/tenontosaurus.html,Tenontosaurus,ten-ON-toe-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/tenonto.jpg,euornithopod,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia,Ostrom (1970),tillettorum,,,,7.0,Early Cretaceous, 120-110 million years ago,120,110,10,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia,,,,,,,,,,,1970
https://www.nhm.ac.uk/discover/dino-directory/thecodontosaurus.html,Thecodontosaurus,theek-o-don-toh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Thecodontosaurus.jpg,sauropod,omnivorous,Canada,Dinosauria > Saurischia > Sauropodomorpha > Prosauropoda,Morris (1843),antiquus,,,,2.5,Late Triassic, 227-205 million years ago,227,205,22,Dinosauria , Saurischia , Sauropodomorpha , Prosauropoda,,,,,,,,,,,,,,1843
https://www.nhm.ac.uk/discover/dino-directory/therizinosaurus.html,Therizinosaurus,THER-ih-zine-oh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/theriz.jpg,large theropod,unknown,Canada,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Therizinosauroidea > Therizinosauridae,Maleev (1915),cheloniformis,,,,,Late Cretaceous, 85-70 million years ago,85,70,15,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Therizinosauroidea , Therizinosauridae,,,,,,1915
https://www.nhm.ac.uk/discover/dino-directory/thescelosaurus.html,Thescelosaurus,thes-kel-oh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/thescelo.jpg,euornithopod,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,Gilmore (1913),neglectus,,,,3.5,Late Cretaceous, 76-67 million years ago,76,67,9,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1913
https://www.nhm.ac.uk/discover/dino-directory/torosaurus.html,Torosaurus,tor-oh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/toro.jpg,ceratopsian,herbivorous,Canada,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia > Coronosauria > Ceratopsidae > Chasmosaurinae,Marsh (1891),latus,,,,7.5,Late Cretaceous, 70-65 million years ago,70,65,5,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia , Coronosauria , Ceratopsidae , Chasmosaurinae,,,,,,,,1891
https://www.nhm.ac.uk/discover/dino-directory/torvosaurus.html,Torvosaurus,TOR-voh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/torvo.jpg,large theropod,carnivorous,Canada,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Spinosauroidea > Megalosauridae > Megalosaurinae,Galton and Jensen (1979),tanneri,,,,10.0,Late Jurassic, 155-144 million years ago,155,144,11,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Spinosauroidea , Megalosauridae , Megalosaurinae,,,,,,,,,,1979
https://www.nhm.ac.uk/discover/dino-directory/triceratops.html,Triceratops,tri-SERRA-tops,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/triceratops.jpg,ceratopsian,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia > Coronosauria > Ceratopsidae > Chasmosaurinae,Marsh (1889),horridus,horny beak and shearing teeth,tough palm fronds,on 4 legs,9.0,Late Cretaceous, 68-66 million years ago,68,66,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia , Coronosauria , Ceratopsidae , Chasmosaurinae,,,,,,,,1889
https://www.nhm.ac.uk/discover/dino-directory/troodon.html,Troodon,TROH-oh-don,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/troo.jpg,small theropod,carnivorous,USA,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Paraves > Eumaniraptoria > Troodontidae,Leidy (1856),formosus,,,,2.0,Late Cretaceous, 74-65 million years ago,74,65,9,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Paraves , Eumaniraptoria , Troodontidae,,,,,1856
https://www.nhm.ac.uk/discover/dino-directory/tsagantegia.html,Tsagantegia,tsah-gahn-tay-gee-a,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Tsagantegia.jpg,armoured dinosaur,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria > Ankylosauridae,Tumanova (1993),longicranialis,,,,,Late Cretaceous, 99-84 million years ago,99,84,15,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria , Ankylosauridae,,,,,,,,,,,1993
https://www.nhm.ac.uk/discover/dino-directory/tsintaosaurus.html,Tsintaosaurus,ching-dow-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Tsintaosaurus.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea > Hadrosauridae > Euhadrosauria > Lambeosaurinae,Young (1958),spinorhinus,,,,12.0,Late Cretaceous, 84-71 million years ago,84,71,13,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea , Hadrosauridae , Euhadrosauria , Lambeosaurinae,,,,1958
https://www.nhm.ac.uk/discover/dino-directory/tuojiangosaurus.html,Tuojiangosaurus,too-YANG-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/tuojiang.jpg,armoured dinosaur,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Thyreophora > Stegosauria > Stegosauridae > Stegosaurinae,"Dong, Li, Zhou and Zhang (1973)",multispinus,,,,7.0,Late Jurassic, 157-154 million years ago,157,154,3,Dinosauria , Ornithischia , Genasauria , Thyreophora , Stegosauria , Stegosauridae , Stegosaurinae,,,,,,,,,,,1973
https://www.nhm.ac.uk/discover/dino-directory/tylocephale.html,Tylocephale,tie-loh-keff-ah-lee,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Tylocephale.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Pachycephalosauria > Goyocephala > Homalocephaloidea > Pachycephalosauridae,MaryaÅska and OsmÃ³lska (1974),gilmorei,,,,1.4,Late Cretaceous, 75-72 million years ago,75,72,3,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Pachycephalosauria , Goyocephala , Homalocephaloidea , Pachycephalosauridae,,,,,,,,,1974
https://www.nhm.ac.uk/discover/dino-directory/tyrannosaurus.html,Tyrannosaurus,tie-RAN-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/tyran.jpg,large theropod,carnivorous,"Canada,USA",Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Tyrannosauroidea > Tyrannosauridae > Tyrannosaurinae,Osborn (1905),rex,"60 saw-edged, bone-crushing, pointed teeth",other animals,on 2 legs,12.0,Late Cretaceous, 68-66 million years ago,68,66,2,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Tyrannosauroidea , Tyrannosauridae , Tyrannosaurinae,,,,,,,1905
https://www.nhm.ac.uk/discover/dino-directory/udanoceratops.html,Udanoceratops,oo-dahn-oh-serra-tops,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Udanoceratops.jpg,ceratopsian,herbivorous,"Canada,USA",Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia,Kurzanov (1992),tschizhovi,,,,,Late Cretaceous, 81-75 million years ago,81,75,6,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia,,,,,,,,,,,1992
https://www.nhm.ac.uk/discover/dino-directory/unenlagia.html,Unenlagia,oon-en-lahg-ee-ah,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Unenlagia.jpg,small theropod,carnivorous,"Canada,USA",Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Paraves > Eumaniraptora > Dromaeosauridae,Novas and Puerta (1997),comahuensis,,,,2.4,Late Cretaceous, 94-86 million years ago,94,86,8,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Paraves , Eumaniraptora , Dromaeosauridae,,,,,1997
https://www.nhm.ac.uk/discover/dino-directory/urbacodon.html,Urbacodon,urb-ah-ko-don,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/urbacodon.jpg,small theropod,carnivorous,"Canada,USA",Dinosauria > Saurischia,Averianov and Sues (2007),itemirensis,,,,1.0,Late Cretaceous, 95 million years ago,95,0,95,Dinosauria , Saurischia,,,,,,,,,,,,,,,,2007
https://www.nhm.ac.uk/discover/dino-directory/utahraptor.html,Utahraptor,YOO-tah-RAP-tor,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/utah.jpg,large theropod,carnivorous,USA,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Paraves > Eumaniraptora > Dromaeosauridae,"Kirkland, Gaston and Burge (1993)",ostrommaysorum,"lots of sharp, pointed teeth",other animals,on 2 legs,6.0,Early Cretaceous, 112-100 million years ago,112,100,12,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Paraves , Eumaniraptora , Dromaeosauridae,,,,,1993
https://www.nhm.ac.uk/discover/dino-directory/valdosaurus.html,Valdosaurus,val-doh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Valdosaurus.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Dryosauridae,Galton (1975),canaliculatus,,,,3.0,Early Cretaceous, 142-121 million years ago,142,121,21,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Dryosauridae,,,,,,,,1975
https://www.nhm.ac.uk/discover/dino-directory/velociraptor.html,Velociraptor,vel-OSS-ee-rap-tor,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/veloc.jpg,small theropod,carnivorous,Mongolia,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Paraves > Eumaniraptora > Dromaeosauridae,Osborn (1924),mongoliensis,"lots of sharp, pointed teeth",other animals,on 2 legs,1.8,Late Cretaceous, 74-70 million years ago,74,70,4,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Paraves , Eumaniraptora , Dromaeosauridae,,,,,1924
https://www.nhm.ac.uk/discover/dino-directory/vulcanodon.html,Vulcanodon,vul-kan-oh-don,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Vulcanodon.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Vulcanodontidae,Raath (1972),karibaensis,,,,6.5,Early Jurassic, 205-202 million years ago,205,202,3,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Vulcanodontidae,,,,,,,,,,,,,1972
https://www.nhm.ac.uk/discover/dino-directory/yandusaurus.html,Yandusaurus,yen-doo-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yandusaurus.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,He (1979),hongheensis,,,,3.0,Mid Jurassic, 169-159 million years ago,169,159,10,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1979
https://www.nhm.ac.uk/discover/dino-directory/yangchuanosaurus.html,Yangchuanosaurus,yang-choo-AHN-oh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/yangchu.jpg,large theropod,carnivorous,Mongolia,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Carnosauria > Allosauroidea > Sinraptoridae,"Dong, Chang, Li and Zhou (1978)",shangyouensis,,,,10.0,Late Jurassic, 160-144 million years ago,160,144,16,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Carnosauria , Allosauroidea , Sinraptoridae,,,,,,,,,1978
https://www.nhm.ac.uk/discover/dino-directory/yimenosaurus.html,Yimenosaurus,yee-muhn-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yimenosaurus.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Prosauropoda,"Bai, Yang and Wang (1990)",youngi,,,,9.0,Early Jurassic, 195-190 million years ago,195,190,5,Dinosauria , Saurischia , Sauropodomorpha , Prosauropoda,,,,,,,,,,,,,,1990
https://www.nhm.ac.uk/discover/dino-directory/yingshanosaurus.html,Yingshanosaurus,ying-shan-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yingshanosaurus.jpg,armoured dinosaur,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Thyreophora > Stegosauria,Watanabe (1992),jichuanensis,,,,,Late Jurassic, 159-142 million years ago,159,142,17,Dinosauria , Ornithischia , Genasauria , Thyreophora , Stegosauria,,,,,,,,,,,,,1992
https://www.nhm.ac.uk/discover/dino-directory/yinlong.html,Yinlong,yin-long,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yinlong.jpg,ceratopsian,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia,"Xu, Forster, Clark and Mo (2006)",downsi,,,,1.2,Mid Jurassic, 159-154 million years ago,159,154,5,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia,,,,,,,,,,,,2006
https://www.nhm.ac.uk/discover/dino-directory/yuanmousaurus.html,Yuanmousaurus,ywahn-moo-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yuanmousaurus.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda,"LÃ¼, Li, Ji, Wang, Zhang and Dong (2006)",jiangyiensis,,,,17.0,Mid Jurassic, 180-159 million years ago,180,159,21,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda,,,,,,,,,,,,,2006
https://www.nhm.ac.uk/discover/dino-directory/yunnanosaurus.html,Yunnanosaurus,yoo-nahn-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Yunnanosaurus.jpg,sauropod,omnivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Prosauropoda > Plateosauria,Young (1942),huangi,,,,7.0,Early Jurassic, 205-190 million years ago,205,190,15,Dinosauria , Saurischia , Sauropodomorpha , Prosauropoda , Plateosauria,,,,,,,,,,,,,1942
https://www.nhm.ac.uk/discover/dino-directory/zalmoxes.html,Zalmoxes,zal-moks-eez,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Zalmoxes.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Rhabdodontidae,Nopcsa (1902),robustus,,,,3.0,Late Cretaceous, 69 million years ago,69,0,69,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Rhabdodontidae,,,,,,,,,,1902
https://www.nhm.ac.uk/discover/dino-directory/zephyrosaurus.html,Zephyrosaurus,ZEF-ear-ro-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/zephyro.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,Sues (1980),schaffi,,,,1.8,Early Cretaceous, 120-110 million years ago,120,110,10,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1980
https://www.nhm.ac.uk/discover/dino-directory/zuniceratops.html,Zuniceratops,zoo-nee-serra-tops.,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Zuniceratops.jpg,ceratopsian,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia > Coronosauria,Wolfe and Kirkland (1998),christopheri,,,,,Late Cretaceous, 94-89 million years ago,94,89,5,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia , Coronosauria,,,,,,,,,,1998
